month,level_1,level_2,value
1994-09,Number Of Air Passenger Departures,Other Regions,na
1994-10,Number Of Air Passenger Departures,South East Asia,361327
1994-10,Number Of Air Passenger Departures,North East Asia,203940
1994-10,Number Of Air Passenger Departures,South Asia,39964
1994-10,Number Of Air Passenger Departures,Middle East,8241
1994-10,Number Of Air Passenger Departures,Oceania,106895
1994-10,Number Of Air Passenger Departures,Europe,83318
1994-10,Number Of Air Passenger Departures,North America,16065
1994-10,Number Of Air Passenger Departures,Other Regions,na
1994-11,Number Of Air Passenger Departures,South East Asia,398431
1994-11,Number Of Air Passenger Departures,North East Asia,207840
1994-11,Number Of Air Passenger Departures,South Asia,44893
1994-11,Number Of Air Passenger Departures,Middle East,9027
1994-11,Number Of Air Passenger Departures,Oceania,102909
1994-11,Number Of Air Passenger Departures,Europe,79616
1994-11,Number Of Air Passenger Departures,North America,17141
1994-11,Number Of Air Passenger Departures,Other Regions,na
1994-12,Number Of Air Passenger Departures,South East Asia,446608
1994-12,Number Of Air Passenger Departures,North East Asia,214034
1994-12,Number Of Air Passenger Departures,South Asia,50572
1994-12,Number Of Air Passenger Departures,Middle East,9818
1994-12,Number Of Air Passenger Departures,Oceania,105509
1994-12,Number Of Air Passenger Departures,Europe,75371
1994-12,Number Of Air Passenger Departures,North America,22621
1994-12,Number Of Air Passenger Departures,Other Regions,na
1995-01,Number Of Air Passenger Departures,South East Asia,405736
1995-01,Number Of Air Passenger Departures,North East Asia,208238
1995-01,Number Of Air Passenger Departures,South Asia,46467
1995-01,Number Of Air Passenger Departures,Middle East,10230
1995-01,Number Of Air Passenger Departures,Oceania,106429
1995-01,Number Of Air Passenger Departures,Europe,81576
1995-01,Number Of Air Passenger Departures,North America,23217
1995-01,Number Of Air Passenger Departures,Other Regions,na
1995-02,Number Of Air Passenger Departures,South East Asia,332020
1995-02,Number Of Air Passenger Departures,North East Asia,224551
1995-02,Number Of Air Passenger Departures,South Asia,39517
1995-02,Number Of Air Passenger Departures,Middle East,7205
1995-02,Number Of Air Passenger Departures,Oceania,98297
1995-02,Number Of Air Passenger Departures,Europe,62871
1995-02,Number Of Air Passenger Departures,North America,17425
1995-02,Number Of Air Passenger Departures,Other Regions,na
1995-03,Number Of Air Passenger Departures,South East Asia,409347
1995-03,Number Of Air Passenger Departures,North East Asia,228459
1995-03,Number Of Air Passenger Departures,South Asia,41564
1995-03,Number Of Air Passenger Departures,Middle East,8729
1995-03,Number Of Air Passenger Departures,Oceania,83782
1995-03,Number Of Air Passenger Departures,Europe,86278
1995-03,Number Of Air Passenger Departures,North America,19835
1995-03,Number Of Air Passenger Departures,Other Regions,na
1995-04,Number Of Air Passenger Departures,South East Asia,364810
1995-04,Number Of Air Passenger Departures,North East Asia,207951
1995-04,Number Of Air Passenger Departures,South Asia,42507
1995-04,Number Of Air Passenger Departures,Middle East,10454
1995-04,Number Of Air Passenger Departures,Oceania,78480
1995-04,Number Of Air Passenger Departures,Europe,92869
1995-04,Number Of Air Passenger Departures,North America,17631
1995-04,Number Of Air Passenger Departures,Other Regions,na
1995-05,Number Of Air Passenger Departures,South East Asia,382336
1995-05,Number Of Air Passenger Departures,North East Asia,212948
1995-05,Number Of Air Passenger Departures,South Asia,44323
1995-05,Number Of Air Passenger Departures,Middle East,9890
1995-05,Number Of Air Passenger Departures,Oceania,76830
1995-05,Number Of Air Passenger Departures,Europe,90669
1995-05,Number Of Air Passenger Departures,North America,21321
1995-05,Number Of Air Passenger Departures,Other Regions,na
1995-06,Number Of Air Passenger Departures,South East Asia,400453
1995-06,Number Of Air Passenger Departures,North East Asia,223605
1995-06,Number Of Air Passenger Departures,South Asia,43997
1995-06,Number Of Air Passenger Departures,Middle East,6876
1995-06,Number Of Air Passenger Departures,Oceania,83647
1995-06,Number Of Air Passenger Departures,Europe,88806
1995-06,Number Of Air Passenger Departures,North America,22297
1995-06,Number Of Air Passenger Departures,Other Regions,na
1995-07,Number Of Air Passenger Departures,South East Asia,424298
1995-07,Number Of Air Passenger Departures,North East Asia,239647
1995-07,Number Of Air Passenger Departures,South Asia,46272
1995-07,Number Of Air Passenger Departures,Middle East,8016
1995-07,Number Of Air Passenger Departures,Oceania,97996
1995-07,Number Of Air Passenger Departures,Europe,92633
1995-07,Number Of Air Passenger Departures,North America,21793
1995-07,Number Of Air Passenger Departures,Other Regions,na
1995-08,Number Of Air Passenger Departures,South East Asia,405927
1995-08,Number Of Air Passenger Departures,North East Asia,296061
1995-08,Number Of Air Passenger Departures,South Asia,45067
1995-08,Number Of Air Passenger Departures,Middle East,12508
1995-08,Number Of Air Passenger Departures,Oceania,87597
1995-08,Number Of Air Passenger Departures,Europe,100935
1995-08,Number Of Air Passenger Departures,North America,25255
1995-08,Number Of Air Passenger Departures,Other Regions,na
1995-09,Number Of Air Passenger Departures,South East Asia,378834
1995-09,Number Of Air Passenger Departures,North East Asia,237393
1995-09,Number Of Air Passenger Departures,South Asia,45709
1995-09,Number Of Air Passenger Departures,Middle East,10454
1995-09,Number Of Air Passenger Departures,Oceania,95930
1995-09,Number Of Air Passenger Departures,Europe,98708
1995-09,Number Of Air Passenger Departures,North America,20616
1995-09,Number Of Air Passenger Departures,Other Regions,na
1995-10,Number Of Air Passenger Departures,South East Asia,402224
1995-10,Number Of Air Passenger Departures,North East Asia,223259
1995-10,Number Of Air Passenger Departures,South Asia,46710
1995-10,Number Of Air Passenger Departures,Middle East,7414
1995-10,Number Of Air Passenger Departures,Oceania,109038
1995-10,Number Of Air Passenger Departures,Europe,86168
1995-10,Number Of Air Passenger Departures,North America,18603
1995-10,Number Of Air Passenger Departures,Other Regions,na
1995-11,Number Of Air Passenger Departures,South East Asia,435494
1995-11,Number Of Air Passenger Departures,North East Asia,239464
1995-11,Number Of Air Passenger Departures,South Asia,53507
1995-11,Number Of Air Passenger Departures,Middle East,10991
1995-11,Number Of Air Passenger Departures,Oceania,104832
1995-11,Number Of Air Passenger Departures,Europe,85282
1995-11,Number Of Air Passenger Departures,North America,22002
1995-11,Number Of Air Passenger Departures,Other Regions,na
1995-12,Number Of Air Passenger Departures,South East Asia,483232
1995-12,Number Of Air Passenger Departures,North East Asia,237252
1995-12,Number Of Air Passenger Departures,South Asia,56865
1995-12,Number Of Air Passenger Departures,Middle East,10446
1995-12,Number Of Air Passenger Departures,Oceania,112495
1995-12,Number Of Air Passenger Departures,Europe,80898
1995-12,Number Of Air Passenger Departures,North America,26133
1995-12,Number Of Air Passenger Departures,Other Regions,na
1996-01,Number Of Air Passenger Departures,South East Asia,376828
1996-01,Number Of Air Passenger Departures,North East Asia,222586
1996-01,Number Of Air Passenger Departures,South Asia,48711
1996-01,Number Of Air Passenger Departures,Middle East,9234
1996-01,Number Of Air Passenger Departures,Oceania,101230
1996-01,Number Of Air Passenger Departures,Europe,84904
1996-01,Number Of Air Passenger Departures,North America,26993
1996-01,Number Of Air Passenger Departures,Other Regions,na
1996-02,Number Of Air Passenger Departures,South East Asia,404262
1996-02,Number Of Air Passenger Departures,North East Asia,242302
1996-02,Number Of Air Passenger Departures,South Asia,45642
1996-02,Number Of Air Passenger Departures,Middle East,7877
1996-02,Number Of Air Passenger Departures,Oceania,106339
1996-02,Number Of Air Passenger Departures,Europe,76292
1996-02,Number Of Air Passenger Departures,North America,21717
1996-02,Number Of Air Passenger Departures,Other Regions,na
1996-03,Number Of Air Passenger Departures,South East Asia,428890
1996-03,Number Of Air Passenger Departures,North East Asia,251432
1996-03,Number Of Air Passenger Departures,South Asia,45258
1996-03,Number Of Air Passenger Departures,Middle East,8460
1996-03,Number Of Air Passenger Departures,Oceania,88312
1996-03,Number Of Air Passenger Departures,Europe,95895
1996-03,Number Of Air Passenger Departures,North America,27567
1996-03,Number Of Air Passenger Departures,Other Regions,na
1996-04,Number Of Air Passenger Departures,South East Asia,411242
1996-04,Number Of Air Passenger Departures,North East Asia,234700
1996-04,Number Of Air Passenger Departures,South Asia,45789
1996-04,Number Of Air Passenger Departures,Middle East,13842
1996-04,Number Of Air Passenger Departures,Oceania,87301
1996-04,Number Of Air Passenger Departures,Europe,106666
1996-04,Number Of Air Passenger Departures,North America,24675
1996-04,Number Of Air Passenger Departures,Other Regions,na
1996-05,Number Of Air Passenger Departures,South East Asia,409472
1996-05,Number Of Air Passenger Departures,North East Asia,235872
1996-05,Number Of Air Passenger Departures,South Asia,46018
1996-05,Number Of Air Passenger Departures,Middle East,8220
1996-05,Number Of Air Passenger Departures,Oceania,76901
1996-05,Number Of Air Passenger Departures,Europe,104370
1996-05,Number Of Air Passenger Departures,North America,26995
1996-05,Number Of Air Passenger Departures,Other Regions,na
1996-06,Number Of Air Passenger Departures,South East Asia,436093
1996-06,Number Of Air Passenger Departures,North East Asia,247637
1996-06,Number Of Air Passenger Departures,South Asia,50035
1996-06,Number Of Air Passenger Departures,Middle East,7397
1996-06,Number Of Air Passenger Departures,Oceania,87724
1996-06,Number Of Air Passenger Departures,Europe,99924
1996-06,Number Of Air Passenger Departures,North America,29089
1996-06,Number Of Air Passenger Departures,Other Regions,na
1996-07,Number Of Air Passenger Departures,South East Asia,441349
1996-07,Number Of Air Passenger Departures,North East Asia,238444
1996-07,Number Of Air Passenger Departures,South Asia,49739
1996-07,Number Of Air Passenger Departures,Middle East,7779
1996-07,Number Of Air Passenger Departures,Oceania,101119
1996-07,Number Of Air Passenger Departures,Europe,98702
1996-07,Number Of Air Passenger Departures,North America,26633
1996-07,Number Of Air Passenger Departures,Other Regions,na
1996-08,Number Of Air Passenger Departures,South East Asia,421665
1996-08,Number Of Air Passenger Departures,North East Asia,294585
1996-08,Number Of Air Passenger Departures,South Asia,49420
1996-08,Number Of Air Passenger Departures,Middle East,13657
1996-08,Number Of Air Passenger Departures,Oceania,87165
1996-08,Number Of Air Passenger Departures,Europe,106503
1996-08,Number Of Air Passenger Departures,North America,28879
1996-08,Number Of Air Passenger Departures,Other Regions,na
1996-09,Number Of Air Passenger Departures,South East Asia,379986
1996-09,Number Of Air Passenger Departures,North East Asia,233792
1996-09,Number Of Air Passenger Departures,South Asia,45528
1996-09,Number Of Air Passenger Departures,Middle East,10417
1996-09,Number Of Air Passenger Departures,Oceania,90114
1996-09,Number Of Air Passenger Departures,Europe,103574
1996-09,Number Of Air Passenger Departures,North America,23054
1996-09,Number Of Air Passenger Departures,Other Regions,na
1996-10,Number Of Air Passenger Departures,South East Asia,416759
1996-10,Number Of Air Passenger Departures,North East Asia,235889
1996-10,Number Of Air Passenger Departures,South Asia,51466
1996-10,Number Of Air Passenger Departures,Middle East,7282
1996-10,Number Of Air Passenger Departures,Oceania,114319
1996-10,Number Of Air Passenger Departures,Europe,92495
1996-10,Number Of Air Passenger Departures,North America,20042
1996-10,Number Of Air Passenger Departures,Other Regions,na
1996-11,Number Of Air Passenger Departures,South East Asia,465079
1996-11,Number Of Air Passenger Departures,North East Asia,258732
1996-11,Number Of Air Passenger Departures,South Asia,60894
1996-11,Number Of Air Passenger Departures,Middle East,10664
1996-11,Number Of Air Passenger Departures,Oceania,108398
