month,level_1,level_2,value
1980-03,Number Of Air Passenger Arrivals,South East Asia,na
1980-03,Number Of Air Passenger Arrivals,North East Asia,na
1980-03,Number Of Air Passenger Arrivals,South Asia,na
1980-03,Number Of Air Passenger Arrivals,Middle East,na
1980-03,Number Of Air Passenger Arrivals,Oceania,na
1980-03,Number Of Air Passenger Arrivals,Europe,na
1980-03,Number Of Air Passenger Arrivals,North America,na
1980-03,Number Of Air Passenger Arrivals,Other Regions,na
1980-04,Number Of Air Passenger Arrivals,South East Asia,na
1980-04,Number Of Air Passenger Arrivals,North East Asia,na
1980-04,Number Of Air Passenger Arrivals,South Asia,na
1980-04,Number Of Air Passenger Arrivals,Middle East,na
1980-04,Number Of Air Passenger Arrivals,Oceania,na
1980-04,Number Of Air Passenger Arrivals,Europe,na
1980-04,Number Of Air Passenger Arrivals,North America,na
1980-04,Number Of Air Passenger Arrivals,Other Regions,na
1980-05,Number Of Air Passenger Arrivals,South East Asia,na
1980-05,Number Of Air Passenger Arrivals,North East Asia,na
1980-05,Number Of Air Passenger Arrivals,South Asia,na
1980-05,Number Of Air Passenger Arrivals,Middle East,na
1980-05,Number Of Air Passenger Arrivals,Oceania,na
1980-05,Number Of Air Passenger Arrivals,Europe,na
1980-05,Number Of Air Passenger Arrivals,North America,na
1980-05,Number Of Air Passenger Arrivals,Other Regions,na
1980-06,Number Of Air Passenger Arrivals,South East Asia,na
1980-06,Number Of Air Passenger Arrivals,North East Asia,na
1980-06,Number Of Air Passenger Arrivals,South Asia,na
1980-06,Number Of Air Passenger Arrivals,Middle East,na
1980-06,Number Of Air Passenger Arrivals,Oceania,na
1980-06,Number Of Air Passenger Arrivals,Europe,na
1980-06,Number Of Air Passenger Arrivals,North America,na
1980-06,Number Of Air Passenger Arrivals,Other Regions,na
1980-07,Number Of Air Passenger Arrivals,South East Asia,na
1980-07,Number Of Air Passenger Arrivals,North East Asia,na
1980-07,Number Of Air Passenger Arrivals,South Asia,na
1980-07,Number Of Air Passenger Arrivals,Middle East,na
1980-07,Number Of Air Passenger Arrivals,Oceania,na
1980-07,Number Of Air Passenger Arrivals,Europe,na
1980-07,Number Of Air Passenger Arrivals,North America,na
1980-07,Number Of Air Passenger Arrivals,Other Regions,na
1980-08,Number Of Air Passenger Arrivals,South East Asia,na
1980-08,Number Of Air Passenger Arrivals,North East Asia,na
1980-08,Number Of Air Passenger Arrivals,South Asia,na
1980-08,Number Of Air Passenger Arrivals,Middle East,na
1980-08,Number Of Air Passenger Arrivals,Oceania,na
1980-08,Number Of Air Passenger Arrivals,Europe,na
1980-08,Number Of Air Passenger Arrivals,North America,na
1980-08,Number Of Air Passenger Arrivals,Other Regions,na
1980-09,Number Of Air Passenger Arrivals,South East Asia,na
1980-09,Number Of Air Passenger Arrivals,North East Asia,na
1980-09,Number Of Air Passenger Arrivals,South Asia,na
1980-09,Number Of Air Passenger Arrivals,Middle East,na
1980-09,Number Of Air Passenger Arrivals,Oceania,na
1980-09,Number Of Air Passenger Arrivals,Europe,na
1980-09,Number Of Air Passenger Arrivals,North America,na
1980-09,Number Of Air Passenger Arrivals,Other Regions,na
1980-10,Number Of Air Passenger Arrivals,South East Asia,na
1980-10,Number Of Air Passenger Arrivals,North East Asia,na
1980-10,Number Of Air Passenger Arrivals,South Asia,na
1980-10,Number Of Air Passenger Arrivals,Middle East,na
1980-10,Number Of Air Passenger Arrivals,Oceania,na
1980-10,Number Of Air Passenger Arrivals,Europe,na
1980-10,Number Of Air Passenger Arrivals,North America,na
1980-10,Number Of Air Passenger Arrivals,Other Regions,na
1980-11,Number Of Air Passenger Arrivals,South East Asia,na
1980-11,Number Of Air Passenger Arrivals,North East Asia,na
1980-11,Number Of Air Passenger Arrivals,South Asia,na
1980-11,Number Of Air Passenger Arrivals,Middle East,na
1980-11,Number Of Air Passenger Arrivals,Oceania,na
1980-11,Number Of Air Passenger Arrivals,Europe,na
1980-11,Number Of Air Passenger Arrivals,North America,na
1980-11,Number Of Air Passenger Arrivals,Other Regions,na
1980-12,Number Of Air Passenger Arrivals,South East Asia,na
1980-12,Number Of Air Passenger Arrivals,North East Asia,na
1980-12,Number Of Air Passenger Arrivals,South Asia,na
1980-12,Number Of Air Passenger Arrivals,Middle East,na
1980-12,Number Of Air Passenger Arrivals,Oceania,na
1980-12,Number Of Air Passenger Arrivals,Europe,na
1980-12,Number Of Air Passenger Arrivals,North America,na
1980-12,Number Of Air Passenger Arrivals,Other Regions,na
1981-01,Number Of Air Passenger Arrivals,South East Asia,na
1981-01,Number Of Air Passenger Arrivals,North East Asia,na
1981-01,Number Of Air Passenger Arrivals,South Asia,na
1981-01,Number Of Air Passenger Arrivals,Middle East,na
1981-01,Number Of Air Passenger Arrivals,Oceania,na
1981-01,Number Of Air Passenger Arrivals,Europe,na
1981-01,Number Of Air Passenger Arrivals,North America,na
1981-01,Number Of Air Passenger Arrivals,Other Regions,na
1981-02,Number Of Air Passenger Arrivals,South East Asia,na
1981-02,Number Of Air Passenger Arrivals,North East Asia,na
1981-02,Number Of Air Passenger Arrivals,South Asia,na
1981-02,Number Of Air Passenger Arrivals,Middle East,na
1981-02,Number Of Air Passenger Arrivals,Oceania,na
1981-02,Number Of Air Passenger Arrivals,Europe,na
1981-02,Number Of Air Passenger Arrivals,North America,na
1981-02,Number Of Air Passenger Arrivals,Other Regions,na
1981-03,Number Of Air Passenger Arrivals,South East Asia,na
1981-03,Number Of Air Passenger Arrivals,North East Asia,na
1981-03,Number Of Air Passenger Arrivals,South Asia,na
1981-03,Number Of Air Passenger Arrivals,Middle East,na
1981-03,Number Of Air Passenger Arrivals,Oceania,na
1981-03,Number Of Air Passenger Arrivals,Europe,na
1981-03,Number Of Air Passenger Arrivals,North America,na
1981-03,Number Of Air Passenger Arrivals,Other Regions,na
1981-04,Number Of Air Passenger Arrivals,South East Asia,na
1981-04,Number Of Air Passenger Arrivals,North East Asia,na
1981-04,Number Of Air Passenger Arrivals,South Asia,na
1981-04,Number Of Air Passenger Arrivals,Middle East,na
1981-04,Number Of Air Passenger Arrivals,Oceania,na
1981-04,Number Of Air Passenger Arrivals,Europe,na
1981-04,Number Of Air Passenger Arrivals,North America,na
1981-04,Number Of Air Passenger Arrivals,Other Regions,na
1981-05,Number Of Air Passenger Arrivals,South East Asia,na
1981-05,Number Of Air Passenger Arrivals,North East Asia,na
1981-05,Number Of Air Passenger Arrivals,South Asia,na
1981-05,Number Of Air Passenger Arrivals,Middle East,na
1981-05,Number Of Air Passenger Arrivals,Oceania,na
1981-05,Number Of Air Passenger Arrivals,Europe,na
1981-05,Number Of Air Passenger Arrivals,North America,na
1981-05,Number Of Air Passenger Arrivals,Other Regions,na
1981-06,Number Of Air Passenger Arrivals,South East Asia,na
1981-06,Number Of Air Passenger Arrivals,North East Asia,na
1981-06,Number Of Air Passenger Arrivals,South Asia,na
1981-06,Number Of Air Passenger Arrivals,Middle East,na
1981-06,Number Of Air Passenger Arrivals,Oceania,na
1981-06,Number Of Air Passenger Arrivals,Europe,na
1981-06,Number Of Air Passenger Arrivals,North America,na
1981-06,Number Of Air Passenger Arrivals,Other Regions,na
1981-07,Number Of Air Passenger Arrivals,South East Asia,na
1981-07,Number Of Air Passenger Arrivals,North East Asia,na
1981-07,Number Of Air Passenger Arrivals,South Asia,na
1981-07,Number Of Air Passenger Arrivals,Middle East,na
1981-07,Number Of Air Passenger Arrivals,Oceania,na
1981-07,Number Of Air Passenger Arrivals,Europe,na
1981-07,Number Of Air Passenger Arrivals,North America,na
1981-07,Number Of Air Passenger Arrivals,Other Regions,na
1981-08,Number Of Air Passenger Arrivals,South East Asia,na
1981-08,Number Of Air Passenger Arrivals,North East Asia,na
1981-08,Number Of Air Passenger Arrivals,South Asia,na
1981-08,Number Of Air Passenger Arrivals,Middle East,na
1981-08,Number Of Air Passenger Arrivals,Oceania,na
1981-08,Number Of Air Passenger Arrivals,Europe,na
1981-08,Number Of Air Passenger Arrivals,North America,na
1981-08,Number Of Air Passenger Arrivals,Other Regions,na
1981-09,Number Of Air Passenger Arrivals,South East Asia,na
1981-09,Number Of Air Passenger Arrivals,North East Asia,na
1981-09,Number Of Air Passenger Arrivals,South Asia,na
1981-09,Number Of Air Passenger Arrivals,Middle East,na
1981-09,Number Of Air Passenger Arrivals,Oceania,na
1981-09,Number Of Air Passenger Arrivals,Europe,na
1981-09,Number Of Air Passenger Arrivals,North America,na
1981-09,Number Of Air Passenger Arrivals,Other Regions,na
1981-10,Number Of Air Passenger Arrivals,South East Asia,na
1981-10,Number Of Air Passenger Arrivals,North East Asia,na
1981-10,Number Of Air Passenger Arrivals,South Asia,na
1981-10,Number Of Air Passenger Arrivals,Middle East,na
1981-10,Number Of Air Passenger Arrivals,Oceania,na
1981-10,Number Of Air Passenger Arrivals,Europe,na
1981-10,Number Of Air Passenger Arrivals,North America,na
1981-10,Number Of Air Passenger Arrivals,Other Regions,na
1981-11,Number Of Air Passenger Arrivals,South East Asia,na
1981-11,Number Of Air Passenger Arrivals,North East Asia,na
1981-11,Number Of Air Passenger Arrivals,South Asia,na
1981-11,Number Of Air Passenger Arrivals,Middle East,na
1981-11,Number Of Air Passenger Arrivals,Oceania,na
1981-11,Number Of Air Passenger Arrivals,Europe,na
1981-11,Number Of Air Passenger Arrivals,North America,na
1981-11,Number Of Air Passenger Arrivals,Other Regions,na
1981-12,Number Of Air Passenger Arrivals,South East Asia,na
1981-12,Number Of Air Passenger Arrivals,North East Asia,na
1981-12,Number Of Air Passenger Arrivals,South Asia,na
1981-12,Number Of Air Passenger Arrivals,Middle East,na
1981-12,Number Of Air Passenger Arrivals,Oceania,na
1981-12,Number Of Air Passenger Arrivals,Europe,na
1981-12,Number Of Air Passenger Arrivals,North America,na
1981-12,Number Of Air Passenger Arrivals,Other Regions,na
1982-01,Number Of Air Passenger Arrivals,South East Asia,na
1982-01,Number Of Air Passenger Arrivals,North East Asia,na
1982-01,Number Of Air Passenger Arrivals,South Asia,na
1982-01,Number Of Air Passenger Arrivals,Middle East,na
1982-01,Number Of Air Passenger Arrivals,Oceania,na
1982-01,Number Of Air Passenger Arrivals,Europe,na
1982-01,Number Of Air Passenger Arrivals,North America,na
1982-01,Number Of Air Passenger Arrivals,Other Regions,na
1982-02,Number Of Air Passenger Arrivals,South East Asia,na
1982-02,Number Of Air Passenger Arrivals,North East Asia,na
1982-02,Number Of Air Passenger Arrivals,South Asia,na
1982-02,Number Of Air Passenger Arrivals,Middle East,na
1982-02,Number Of Air Passenger Arrivals,Oceania,na
1982-02,Number Of Air Passenger Arrivals,Europe,na
1982-02,Number Of Air Passenger Arrivals,North America,na
1982-02,Number Of Air Passenger Arrivals,Other Regions,na
1982-03,Number Of Air Passenger Arrivals,South East Asia,na
1982-03,Number Of Air Passenger Arrivals,North East Asia,na
1982-03,Number Of Air Passenger Arrivals,South Asia,na
1982-03,Number Of Air Passenger Arrivals,Middle East,na
1982-03,Number Of Air Passenger Arrivals,Oceania,na
1982-03,Number Of Air Passenger Arrivals,Europe,na
1982-03,Number Of Air Passenger Arrivals,North America,na
1982-03,Number Of Air Passenger Arrivals,Other Regions,na
1982-04,Number Of Air Passenger Arrivals,South East Asia,na
1982-04,Number Of Air Passenger Arrivals,North East Asia,na
1982-04,Number Of Air Passenger Arrivals,South Asia,na
1982-04,Number Of Air Passenger Arrivals,Middle East,na
1982-04,Number Of Air Passenger Arrivals,Oceania,na
1982-04,Number Of Air Passenger Arrivals,Europe,na
1982-04,Number Of Air Passenger Arrivals,North America,na
1982-04,Number Of Air Passenger Arrivals,Other Regions,na
1982-05,Number Of Air Passenger Arrivals,South East Asia,na
1982-05,Number Of Air Passenger Arrivals,North East Asia,na
1982-05,Number Of Air Passenger Arrivals,South Asia,na
1982-05,Number Of Air Passenger Arrivals,Middle East,na
1982-05,Number Of Air Passenger Arrivals,Oceania,na
1982-05,Number Of Air Passenger Arrivals,Europe,na
1982-05,Number Of Air Passenger Arrivals,North America,na
1982-05,Number Of Air Passenger Arrivals,Other Regions,na
1982-06,Number Of Air Passenger Arrivals,South East Asia,na
1982-06,Number Of Air Passenger Arrivals,North East Asia,na
1982-06,Number Of Air Passenger Arrivals,South Asia,na
1982-06,Number Of Air Passenger Arrivals,Middle East,na
1982-06,Number Of Air Passenger Arrivals,Oceania,na
1982-06,Number Of Air Passenger Arrivals,Europe,na
1982-06,Number Of Air Passenger Arrivals,North America,na
1982-06,Number Of Air Passenger Arrivals,Other Regions,na
1982-07,Number Of Air Passenger Arrivals,South East Asia,na
1982-07,Number Of Air Passenger Arrivals,North East Asia,na
1982-07,Number Of Air Passenger Arrivals,South Asia,na
1982-07,Number Of Air Passenger Arrivals,Middle East,na
1982-07,Number Of Air Passenger Arrivals,Oceania,na
1982-07,Number Of Air Passenger Arrivals,Europe,na
1982-07,Number Of Air Passenger Arrivals,North America,na
1982-07,Number Of Air Passenger Arrivals,Other Regions,na
1982-08,Number Of Air Passenger Arrivals,South East Asia,na
1982-08,Number Of Air Passenger Arrivals,North East Asia,na
1982-08,Number Of Air Passenger Arrivals,South Asia,na
1982-08,Number Of Air Passenger Arrivals,Middle East,na
1982-08,Number Of Air Passenger Arrivals,Oceania,na
1982-08,Number Of Air Passenger Arrivals,Europe,na
1982-08,Number Of Air Passenger Arrivals,North America,na
1982-08,Number Of Air Passenger Arrivals,Other Regions,na
1982-09,Number Of Air Passenger Arrivals,South East Asia,na
1982-09,Number Of Air Passenger Arrivals,North East Asia,na
1982-09,Number Of Air Passenger Arrivals,South Asia,na
1982-09,Number Of Air Passenger Arrivals,Middle East,na
1982-09,Number Of Air Passenger Arrivals,Oceania,na
1982-09,Number Of Air Passenger Arrivals,Europe,na
1982-09,Number Of Air Passenger Arrivals,North America,na
1982-09,Number Of Air Passenger Arrivals,Other Regions,na
1982-10,Number Of Air Passenger Arrivals,South East Asia,na
1982-10,Number Of Air Passenger Arrivals,North East Asia,na
1982-10,Number Of Air Passenger Arrivals,South Asia,na
1982-10,Number Of Air Passenger Arrivals,Middle East,na
1982-10,Number Of Air Passenger Arrivals,Oceania,na
1982-10,Number Of Air Passenger Arrivals,Europe,na
1982-10,Number Of Air Passenger Arrivals,North America,na
1982-10,Number Of Air Passenger Arrivals,Other Regions,na
1982-11,Number Of Air Passenger Arrivals,South East Asia,na
1982-11,Number Of Air Passenger Arrivals,North East Asia,na
1982-11,Number Of Air Passenger Arrivals,South Asia,na
1982-11,Number Of Air Passenger Arrivals,Middle East,na
1982-11,Number Of Air Passenger Arrivals,Oceania,na
1982-11,Number Of Air Passenger Arrivals,Europe,na
1982-11,Number Of Air Passenger Arrivals,North America,na
1982-11,Number Of Air Passenger Arrivals,Other Regions,na
1982-12,Number Of Air Passenger Arrivals,South East Asia,na
1982-12,Number Of Air Passenger Arrivals,North East Asia,na
1982-12,Number Of Air Passenger Arrivals,South Asia,na
1982-12,Number Of Air Passenger Arrivals,Middle East,na
1982-12,Number Of Air Passenger Arrivals,Oceania,na
1982-12,Number Of Air Passenger Arrivals,Europe,na
1982-12,Number Of Air Passenger Arrivals,North America,na
1982-12,Number Of Air Passenger Arrivals,Other Regions,na
1983-01,Number Of Air Passenger Arrivals,South East Asia,na
1983-01,Number Of Air Passenger Arrivals,North East Asia,na
1983-01,Number Of Air Passenger Arrivals,South Asia,na
1983-01,Number Of Air Passenger Arrivals,Middle East,na
1983-01,Number Of Air Passenger Arrivals,Oceania,na
1983-01,Number Of Air Passenger Arrivals,Europe,na
1983-01,Number Of Air Passenger Arrivals,North America,na
1983-01,Number Of Air Passenger Arrivals,Other Regions,na
1983-02,Number Of Air Passenger Arrivals,South East Asia,na
1983-02,Number Of Air Passenger Arrivals,North East Asia,na
1983-02,Number Of Air Passenger Arrivals,South Asia,na
1983-02,Number Of Air Passenger Arrivals,Middle East,na
1983-02,Number Of Air Passenger Arrivals,Oceania,na
1983-02,Number Of Air Passenger Arrivals,Europe,na
1983-02,Number Of Air Passenger Arrivals,North America,na
1983-02,Number Of Air Passenger Arrivals,Other Regions,na
